Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
France,2020,Malware,Banking,12.25,162930,Insider,Unpatched Software,Firewall,13,0.6,0.1181023218413911,0.16263431847727858,0.16901408450704225,0.18983404118114847,0,Low
Japan,2015,SQL Injection,Education,61.87,244406,Nation-state,Social Engineering,VPN,43,0.7,0.6168459141622273,0.2441746538018497,0.5915492957746479,0.5083006209603754,0,Low
Japan,2016,DDoS,Education,71.12,604557,Nation-state,Social Engineering,Encryption,20,0.6,0.7098200824203439,0.6046100373194451,0.26760563380281693,0.5788321709245345,3,High
Germany,2024,Man-in-the-Middle,Education,26.58,313397,Hacker Group,Social Engineering,AI-based Detection,36,0.3,0.26213689818072167,0.31322013068310905,0.49295774647887325,0.3274123477729961,0,Low
Australia,2023,Malware,Retail,5.24,696902,Nation-state,Unpatched Software,Encryption,21,0.6,0.047642979193888844,0.6970279550565397,0.28169014084507044,0.34450360636353156,2,Medium
UK,2024,Phishing,Banking,30.39,156576,Hacker Group,Unpatched Software,VPN,72,0.4,0.30043220424163236,0.1562753012126568,1.0,0.40705547206045,0,Low
UK,2020,Phishing,Healthcare,66.55,843310,Hacker Group,Zero-day,Antivirus,71,0.6000000000000001,0.6638858176701177,0.8435515621825621,0.9859154929577465,0.7758028943143651,1,Critical
China,2016,DDoS,Telecommunications,83.02,281862,Insider,Social Engineering,AI-based Detection,4,0.6,0.8294300934767314,0.28166022992140805,0.04225352112676056,0.4847208105924671,3,High
India,2024,Ransomware,IT,88.23,526308,Insider,Unpatched Software,Antivirus,23,1.0,0.8817971655442759,0.5262992501083354,0.3098591549295775,0.6725804722361265,3,High
Russia,2018,DDoS,IT,5.18,826924,Insider,Social Engineering,VPN,35,0.6,0.047039903507890245,0.8271526234198784,0.47887323943661975,0.4227363963164436,2,Medium
China,2024,DDoS,IT,13.77,928751,Insider,Social Engineering,Encryption,26,0.6,0.13338023922002212,0.929060028362378,0.35211267605633806,0.46249263940798985,2,Medium
China,2021,Ransomware,Education,21.9,304804,Hacker Group,Weak Passwords,AI-based Detection,53,1.0,0.21509699467283147,0.3046203454525621,0.7323943661971831,0.4239037747443378,0,Low
Brazil,2024,Man-in-the-Middle,Education,34.42,960625,Nation-state,Weak Passwords,Firewall,48,0.3,0.3409387878178712,0.9609591968062802,0.6619718309859155,0.5870576403662157,2,Medium
France,2019,Ransomware,Government,57.9,264088,Unknown,Weak Passwords,AI-based Detection,28,1.0,0.5769424062719871,0.26387219516198285,0.3802816901408451,0.4859949590855588,0,Low
Australia,2022,Phishing,Healthcare,61.97,633750,Insider,Unpatched Software,Antivirus,45,0.4,0.6178510403055584,0.6338260887840507,0.619718309859155,0.6012319047292697,1,Critical
China,2021,Ransomware,Healthcare,56.11,255531,Unknown,Social Engineering,Firewall,17,1.0,0.5589506483063625,0.25530843835786443,0.22535211267605634,0.44524321336511563,3,High
Australia,2018,Ransomware,Banking,50.64,874035,Insider,Unpatched Software,Antivirus,38,1.0,0.5039702482661574,0.8743008233496229,0.5211267605633804,0.668103698424026,2,Medium
USA,2017,DDoS,Healthcare,64.99,632431,Insider,Zero-day,VPN,55,0.8,0.6482058498341542,0.6325060472712971,0.7605633802816901,0.6811468301713888,1,Critical
Brazil,2018,Ransomware,Education,69.04,939146,Nation-state,Zero-day,Firewall,56,1.2,0.6889134586390593,0.9394632364935935,0.7746478873239437,0.8323339318684905,1,Critical
India,2022,Man-in-the-Middle,Retail,13.82,633855,Hacker Group,Social Engineering,Antivirus,37,0.3,0.13388280229168764,0.633931171694467,0.5070422535211268,0.3751409231292405,2,Medium
Australia,2016,Malware,Government,22.48,686176,Nation-state,Zero-day,Firewall,62,0.8,0.22092672630415122,0.6862934855601069,0.8591549295774649,0.5460897221051855,2,Medium
China,2022,Malware,Retail,11.31,561807,Unknown,Zero-day,Antivirus,17,0.8,0.10865413609407983,0.5618262809356582,0.22535211267605634,0.33707996125354067,2,Medium
India,2023,SQL Injection,Government,60.53,15768,Unknown,Zero-day,VPN,66,0.8999999999999999,0.6033772238415922,0.015356115975504674,0.9154929577464789,0.519056315878584,1,Critical
Germany,2019,Malware,Healthcare,98.45,32423,Hacker Group,Weak Passwords,Antivirus,45,0.6,0.9845210573927029,0.03202426714677881,0.619718309859155,0.5873593650729458,1,Critical
China,2021,SQL Injection,IT,97.06,329378,Nation-state,Weak Passwords,VPN,61,0.7,0.9705498040004021,0.3292137496484727,0.8450704225352113,0.7259981310017449,1,Critical
India,2020,Phishing,Healthcare,64.7,541451,Hacker Group,Weak Passwords,Encryption,17,0.4,0.6452909840184944,0.5414542073696147,0.22535211267605634,0.5056230783534934,3,High
China,2020,Man-in-the-Middle,Education,1.05,255393,Unknown,Unpatched Software,Encryption,71,0.3,0.005528193788320435,0.25517032938988865,0.9859154929577465,0.30594547492384405,0,Low
Japan,2017,Phishing,Government,89.97,141115,Hacker Group,Zero-day,AI-based Detection,9,0.6000000000000001,0.8992863604382351,0.14080209285125966,0.11267605633802817,0.4844903832982776,3,High
India,2015,Man-in-the-Middle,Telecommunications,48.58,358210,Nation-state,Zero-day,AI-based Detection,11,0.5,0.48326464971353905,0.3580685160591707,0.14084507042253522,0.3788954287876739,3,High
Japan,2023,Man-in-the-Middle,Education,16.42,60322,Insider,Zero-day,VPN,22,0.5,0.16001608201829334,0.059945296839206144,0.295774647887324,0.19114495143654398,0,Low
China,2019,Ransomware,Government,15.42,555153,Unknown,Zero-day,Encryption,11,1.2,0.14996482058498345,0.5551670267841327,0.14084507042253522,0.3747050503537402,2,Medium
India,2018,SQL Injection,Healthcare,47.15,98266,Insider,Social Engineering,Firewall,18,0.7,0.46889134586390596,0.0979192582947946,0.23943661971830985,0.33481963977766277,0,Low
Russia,2019,Man-in-the-Middle,IT,52.8,633511,Insider,Zero-day,VPN,58,0.5,0.5256809729621068,0.6335869000641506,0.8028169014084507,0.6109118394857781,1,Critical
UK,2015,Man-in-the-Middle,Banking,64.88,976213,Unknown,Social Engineering,Firewall,28,0.3,0.6471002110764901,0.9765595054498,0.3802816901408451,0.6578642740937051,3,High
Brazil,2016,DDoS,Telecommunications,94.1,838739,Unknown,Social Engineering,VPN,21,0.6,0.9407980701578048,0.8389769528157717,0.28169014084507044,0.7443503420768676,3,High
China,2023,Ransomware,IT,23.18,367503,Nation-state,Weak Passwords,Encryption,17,1.0,0.22796260930746812,0.3673688540258264,0.22535211267605634,0.34646612246594644,0,Low
China,2018,Ransomware,Education,17.44,598614,Insider,Social Engineering,VPN,59,1.0,0.17026836868026943,0.5986623445898814,0.8169014084507042,0.5110863325392131,2,Medium
France,2022,Phishing,Retail,22.72,629571,Hacker Group,Unpatched Software,VPN,41,0.4,0.22333902904814557,0.6296437889494811,0.5633802816901409,0.43090480464213077,2,Medium
Japan,2021,Man-in-the-Middle,Education,69.99,834355,Nation-state,Unpatched Software,AI-based Detection,71,0.3,0.6984621570007036,0.8345894911084847,0.9859154929577465,0.7569448087243762,1,Critical
USA,2020,Man-in-the-Middle,IT,87.88,731495,Nation-state,Unpatched Software,Antivirus,3,0.3,0.8782792240426174,0.731648270485413,0.02816901408450704,0.6064399735795722,3,High
UK,2020,SQL Injection,Retail,69.91,354637,Insider,Social Engineering,VPN,63,0.7,0.6976580560860388,0.35449269473614686,0.8732394366197184,0.6300589181792032,1,Critical
USA,2020,Ransomware,Banking,27.45,60428,Nation-state,Weak Passwords,Antivirus,27,1.0,0.2708814956277013,0.060051380539245476,0.36619718309859156,0.2996074490325725,0,Low
China,2024,DDoS,Retail,13.17,95351,Nation-state,Unpatched Software,Antivirus,11,0.6,0.1273494823600362,0.09500195654371299,0.14084507042253522,0.16760939399163544,0,Low
Brazil,2020,Phishing,Retail,50.99,826159,Insider,Weak Passwords,VPN,3,0.4,0.507488189767816,0.8263870193582737,0.02816901408450704,0.49654518453151,3,High
France,2020,SQL Injection,Healthcare,66.92,234301,Insider,Zero-day,AI-based Detection,32,0.8999999999999999,0.6676047844004424,0.23406167466130778,0.4366197183098592,0.5145843598205411,3,High
UK,2020,Phishing,Healthcare,39.47,551014,Nation-state,Social Engineering,Firewall,71,0.4,0.39169765805608603,0.5510247585344837,0.9859154929577465,0.5591695893743289,1,Critical
Brazil,2017,SQL Injection,Telecommunications,4.35,809757,Nation-state,Social Engineering,VPN,61,0.7,0.03869735651824304,0.8099720679616218,0.8450704225352113,0.497484647502826,2,Medium
UK,2017,Malware,Healthcare,24.06,612319,Unknown,Social Engineering,Antivirus,47,0.6,0.2368077193687808,0.6123781663732686,0.647887323943662,0.4680140024482253,2,Medium
UK,2015,Phishing,Telecommunications,21.8,312051,Nation-state,Unpatched Software,VPN,41,0.4,0.2140918685295005,0.31187306785053415,0.5633802816901409,0.33187472410498864,0,Low
USA,2018,Phishing,Banking,89.74,279786,Insider,Zero-day,VPN,46,0.6000000000000001,0.8969745703085737,0.27958259066403396,0.6338028169014085,0.6294251687029215,1,Critical
Australia,2016,Phishing,Government,72.34,847817,Hacker Group,Social Engineering,Firewall,13,0.4,0.7220826213689819,0.8480621210134797,0.16901408450704225,0.6170545017530451,3,High
Australia,2016,Man-in-the-Middle,Education,37.48,382682,Nation-state,Zero-day,Firewall,12,0.5,0.3716956478037994,0.382559839713534,0.15492957746478872,0.3444321265285377,0,Low
USA,2021,Phishing,IT,38.2,159917,Insider,Zero-day,Antivirus,47,0.6000000000000001,0.3789325560357825,0.15961893934314175,0.647887323943662,0.389036169005988,0,Low
France,2023,Man-in-the-Middle,Government,85.85,841548,Unknown,Zero-day,Firewall,68,0.5,0.8578751633329983,0.841788170866814,0.943661971830986,0.8344189109594409,1,Critical
Japan,2017,DDoS,Healthcare,5.5,751586,Nation-state,Social Engineering,AI-based Detection,24,0.6,0.050256307166549406,0.7517551348013584,0.323943661971831,0.37041779570139344,2,Medium
Germany,2024,Man-in-the-Middle,Banking,53.51,680154,Nation-state,Zero-day,Firewall,2,0.5,0.5328173685797568,0.6802667304503254,0.014084507042253521,0.47002386797545104,3,High
France,2023,Phishing,Education,37.38,978508,Insider,Weak Passwords,Firewall,42,0.4,0.37069052166046845,0.9788563176346138,0.5774647887323944,0.5974260617010505,2,Medium
Germany,2020,Man-in-the-Middle,IT,84.55,392247,Unknown,Zero-day,Antivirus,7,0.5,0.8448085234696955,0.39213239245764914,0.08450704225352114,0.5224645355758772,3,High
Russia,2023,SQL Injection,Retail,34.87,446911,Unknown,Weak Passwords,Firewall,25,0.7,0.34546185546286057,0.44683955641000755,0.33802816901408456,0.40984224291096344,0,Low
Australia,2023,Ransomware,IT,17.26,777799,Insider,Weak Passwords,Firewall,2,1.0,0.16845914162227363,0.7779888331893865,0.014084507042253521,0.4035972080141761,2,Medium
Australia,2016,Ransomware,Healthcare,82.99,799581,Nation-state,Zero-day,AI-based Detection,50,1.2,0.8291285556337321,0.799788032757846,0.6901408450704226,0.8296160010949313,1,Critical
Germany,2015,Man-in-the-Middle,Retail,85.34,819676,Hacker Group,Zero-day,Antivirus,59,0.5,0.8527490200020104,0.8198989002322833,0.8169014084507042,0.80044955976063,1,Critical
Japan,2023,SQL Injection,Telecommunications,31.46,192430,Nation-state,Unpatched Software,AI-based Detection,49,0.7,0.3111870539752739,0.192157612356149,0.676056338028169,0.3873333729025881,0,Low
UK,2016,DDoS,Telecommunications,74.5,735,Hacker Group,Unpatched Software,Firewall,69,0.6,0.7437933460649312,0.00031124557275690525,0.9577464788732395,0.5491600078724475,1,Critical
USA,2023,Ransomware,Healthcare,12.79,654947,Insider,Social Engineering,Encryption,23,1.0,0.12353000301537843,0.6550398264230478,0.3098591549295775,0.4078957801189812,2,Medium
USA,2018,DDoS,Banking,10.01,327826,Hacker Group,Social Engineering,AI-based Detection,35,0.6,0.09558749623077696,0.32766052415355723,0.47887323943661975,0.2923078036257019,0,Low
France,2016,Man-in-the-Middle,Healthcare,23.99,106126,Unknown,Weak Passwords,Antivirus,19,0.3,0.2361041310684491,0.1057854647316733,0.25352112676056343,0.20688151719899434,0,Low
Russia,2022,Man-in-the-Middle,IT,34.57,46493,Insider,Unpatched Software,Encryption,62,0.3,0.3424464770328676,0.04610537714256549,0.8591549295774649,0.3526411898714097,0,Low
Japan,2021,Man-in-the-Middle,Education,15.78,733307,Nation-state,Social Engineering,Firewall,29,0.3,0.153583274700975,0.7334617012823118,0.3943661971830986,0.3903450597017033,2,Medium
France,2015,Malware,Government,71.91,789673,Unknown,Weak Passwords,Antivirus,31,0.6,0.7177605789526585,0.7898722091730376,0.4225352112676057,0.6685729365864959,3,High
China,2017,Ransomware,Education,64.93,159061,Insider,Weak Passwords,Firewall,12,1.0,0.6476027741481557,0.15876226342584301,0.15492957746478872,0.437655704179973,3,High
China,2020,Phishing,Education,6.35,80748,Hacker Group,Zero-day,Encryption,8,0.6000000000000001,0.0587998793848628,0.08038742567886062,0.09859154929577466,0.12735448931675825,0,Low
UK,2020,Man-in-the-Middle,IT,85.85,697536,Unknown,Social Engineering,AI-based Detection,72,0.3,0.8578751633329983,0.6976624556775296,1.0,0.7824488020364582,1,Critical
Brazil,2019,SQL Injection,Healthcare,46.5,748146,Insider,Weak Passwords,AI-based Detection,13,0.7,0.46235802593225456,0.7483124184981951,0.16901408450704225,0.5132397528237688,3,High
Russia,2020,Man-in-the-Middle,Telecommunications,64.39,803579,Unknown,Weak Passwords,VPN,1,0.3,0.6421750929741683,0.8037891896706502,0.0,0.5280067940908624,3,High
France,2021,Phishing,Retail,13.47,537683,Insider,Unpatched Software,VPN,41,0.4,0.13036486079002918,0.5376832320701034,0.5633802816901409,0.3661269702750709,2,Medium
France,2020,DDoS,Retail,40.72,743271,Nation-state,Social Engineering,Firewall,10,0.6,0.40426173484772343,0.7434335690860089,0.1267605633802817,0.4700868773409484,2,Medium
Australia,2018,Malware,Telecommunications,36.01,215231,Unknown,Zero-day,AI-based Detection,49,0.8,0.35692029349683385,0.21497661655045833,0.676056338028169,0.4224723699695049,0,Low
UK,2022,Phishing,Banking,57.89,135941,Nation-state,Social Engineering,AI-based Detection,7,0.4,0.576841893657654,0.1356240073417927,0.08450704225352114,0.32832536811630364,0,Low
USA,2017,Phishing,IT,7.95,362478,Hacker Group,Zero-day,Encryption,67,0.6000000000000001,0.07488189767815862,0.36233988617018836,0.9295774647887325,0.38457021788006646,0,Low
Russia,2022,DDoS,Education,13.89,537149,Nation-state,Unpatched Software,VPN,54,0.6,0.13458639059201932,0.5371488104114146,0.7464788732394366,0.4242749740081195,2,Medium
China,2016,SQL Injection,Retail,96.28,162061,Insider,Zero-day,Firewall,32,0.8999999999999999,0.9627098200824205,0.16176463229488067,0.4366197183098592,0.6109372613834042,3,High
China,2016,Ransomware,Banking,94.63,455702,Hacker Group,Weak Passwords,Antivirus,5,1.0,0.9461252387174591,0.45563749798591097,0.056338028169014086,0.6264089505165598,3,High
UK,2021,Ransomware,Telecommunications,13.26,448367,Nation-state,Social Engineering,AI-based Detection,7,1.0,0.1282540958890341,0.44829670610111383,0.08450704225352114,0.30269205863665205,0,Low
France,2019,Malware,Retail,21.92,603904,Nation-state,Unpatched Software,Firewall,38,0.6,0.2152980199014977,0.6039565216956179,0.5211267605633804,0.43153151658196054,2,Medium
France,2016,Malware,IT,81.81,331741,Hacker Group,Social Engineering,Antivirus,29,0.6,0.8172680671424265,0.3315786155276514,0.3943661971830986,0.5652540509518857,3,High
Japan,2023,Ransomware,Education,58.79,983506,Hacker Group,Social Engineering,AI-based Detection,35,1.0,0.5858880289476329,0.9838582641704305,0.47887323943661975,0.7252873387175063,2,Medium
China,2015,Phishing,Retail,14.72,914743,Insider,Social Engineering,AI-based Detection,69,0.4,0.14292893758166653,0.915040967323218,0.9577464788732395,0.56323316100428,2,Medium
Germany,2022,Malware,Banking,59.7,258587,Insider,Social Engineering,VPN,7,0.6,0.595034676851945,0.2583668514457908,0.08450704225352114,0.39242533462521945,3,High
Brazil,2020,Man-in-the-Middle,Retail,16.26,527964,Insider,Zero-day,Firewall,28,0.5,0.15840788018896376,0.5279565577240443,0.3802816901408451,0.3478064574209678,2,Medium
Brazil,2015,Phishing,Banking,29.61,593384,Unknown,Zero-day,Firewall,65,0.6000000000000001,0.2925922203236506,0.5934282148615257,0.9014084507042254,0.5353470427287631,2,Medium
UK,2023,Malware,IT,82.38,386972,Insider,Unpatched Software,AI-based Detection,56,0.6,0.822997286159413,0.3868532271962579,0.7746478873239437,0.6601844600874314,1,Critical
China,2017,DDoS,Healthcare,96.49,644339,Insider,Unpatched Software,Antivirus,71,0.6,0.9648205849834155,0.6444234501021306,0.9859154929577465,0.8364383676155547,1,Critical
Brazil,2024,DDoS,Healthcare,76.39,782425,Insider,Weak Passwords,Encryption,13,0.6,0.7627902301738869,0.7826184859854426,0.16901408450704225,0.633704454766596,3,High
Russia,2024,SQL Injection,Banking,79.98,84185,Nation-state,Weak Passwords,VPN,2,0.7,0.7988742587194694,0.08382713961315479,0.014084507042253521,0.4175147467801849,3,High
UK,2022,Malware,Healthcare,91.65,337120,Insider,Weak Passwords,Firewall,59,0.6,0.9161724796461957,0.33696186290983593,0.8169014084507042,0.69093783242157,1,Critical
UK,2020,Phishing,Banking,3.84,241282,Hacker Group,Social Engineering,Encryption,55,0.4,0.033571213187255006,0.24104818701955846,0.7605633802816901,0.2778556174371076,0,Low
China,2023,DDoS,Healthcare,97.15,734819,Unknown,Unpatched Software,AI-based Detection,50,0.6,0.9714544175294001,0.7349748951923067,0.6901408450704226,0.8071024045835367,1,Critical
Australia,2024,DDoS,Healthcare,77.04,8517,Hacker Group,Weak Passwords,Encryption,4,0.6,0.7693235501055384,0.008099390419040623,0.04225352112676056,0.37860994139327964,3,High
UK,2018,Man-in-the-Middle,Government,91.52,865257,Nation-state,Social Engineering,VPN,19,0.3,0.9148658156598654,0.8655158920388187,0.25352112676056343,0.7063053192277046,3,High
Germany,2023,SQL Injection,Education,37.4,662428,Insider,Weak Passwords,AI-based Detection,4,0.7,0.3708915468891346,0.6625267335928048,0.04225352112676056,0.42556534305884736,3,High
China,2020,Malware,Healthcare,11.89,646567,Insider,Unpatched Software,VPN,15,0.6,0.11448386772539955,0.6466532093822026,0.19718309859154928,0.3392261296231304,2,Medium
USA,2019,DDoS,Telecommunications,43.29,266748,Unknown,Unpatched Software,Antivirus,30,0.6,0.4300934767313298,0.2665342955591963,0.4084507042253521,0.39368782020536125,0,Low
USA,2022,Ransomware,Retail,92.88,771367,Hacker Group,Social Engineering,Firewall,5,1.0,0.9285355312091668,0.7715517543341697,0.056338028169014086,0.7141473444177204,3,High
USA,2020,DDoS,Banking,99.81,948174,Unknown,Social Engineering,AI-based Detection,4,0.6,0.9981907729420043,0.9484983652101509,0.04225352112676056,0.7522765229651991,3,High
